FILE_ID,CATEGORY_ID0,CATEGORY_ID1,CATEGORY_ID2
475c573c4798a96f60a1f4e990fad5bc,4,10,13
537e65bcb38db9b20cf8e51a2868ab92,10,9,3
75e446fe6d146af97b39bdd6b92dc853,16,7,8
a63f64f70439ff7abfcee1fb29fbc4f2,3,1,15
c4810453b0e0660ae30756093f5bc8a0,14,15,6
96923c8100a5f19954f894dd057aa0a5,10,9,16
6d775c340bf418239b9962535bd32b51,18,8,17
a151dd655e085e96095194cf467c0f39,14,5,6
1be456450d521428edf28acf2012a068,5,19,14
b1ea3ae93bef9894afcbf1f7e3f424ff,19,17,5
7646aec8f46cf1b29e8688d4d16f60d2,7,16,3
a6859d1e9a1cb633003767bac287ead4,10,16,8
fcea76dd25f36ea899b0b429683cd14a,8,17,11
20a59cf49551f432c948402b87d1dd67,3,2,18
7a6624d82c85336c645ea55eda7bc637,10,19,8
211feceb6252da1aaa1617561d4994c7,7,16,8
30c50158a56b1b9b9531357a13c0f7a3,19,5,7
d7babd8c4e21eb29a61836aae8e500c3,18,8,15
032b07df46c6f349f8d9605660742a76,8,18,17
c1fda0db1a53d4e986220543d30a751b,10,9,3
890318593647f1bcfa0d5d66f6fb4ef6,8,16,11
d8912fd89c62a1288310e078205214d4,14,5,6
d37d114cd527846cf4aee0f9dd95d582,4,3,18
af2cd724ace25c293f905dbff4401a0c,13,15,11
94881e95806a1bc567af83e6e0d3decc,3,1,12
065ee0110b4c07ba669dca213e4ee313,13,11,15
53ef5a38dd11cd1f3767b6adef08e432,12,18,1
77d107016cc0eb231aef273ab1e084e5,5,19,10
dabc3e24fec082cd6dca8cb89e11c0af,10,9,19
8f69ddb7761d95814d853b5913190c10,13,11,0
5528d45042a21b7491f43f67d7f21910,4,10,3
54fed03eb0049629708baee35999c3da,7,16,8
d54d74f6954499742cc4f45f26e54e6f,7,16,19
42ae2074d4a7d9dc4cf59d4979c15745,9,2,19
2368c1d9fae52861c740c954a1a4f213,1,3,12
96107c5ef5fb0879f549f29266132d6b,10,9,14
51148d4ad485d407834f6f2ccd7a412f,1,3,18
f9408502f6b2fb28a9773b0d2b59ec40,6,14,5
6a64d5d25199311232f4cf51e9e6739d,18,19,15
d1aca81141b78586bc8a08c25c971a0d,3,1,18
796166ddb7e0cad38f2aa0d1ccbac5ca,9,19,17
faa0560ed84e7bb6305f699e49cfff89,0,15,17
ff719d03e4dced84a28a364fc4f191b9,15,0,12
277b256c72b217571186ced518a26dc5,8,17,2
ce3cbf2e65e6b87069c34638e78dbe39,10,16,8
14b4cf54d9b3f98f3f5bf447e2b7c47d,4,12,18
05f178e2ac360eaeaf954171d493dd17,10,19,8
c5eef731e34886a1553605d25674a1c5,6,14,5
ff96f4aaf87e9c7830c3398674c60a90,18,2,19
6963a24e1d8cbeba1065276e2ec0b018,3,2,15
2e8d22b562b5d25f0dea98f58bd3cca2,16,7,5
735d42176f86493fb68d46cc8c8baa69,10,16,9
28868f1b2aaf8ee7d937a3c34931c66f,10,18,9
ff2ec9f9183e09149b8ff9cb7361eb59,8,14,11
52f5ea4d03012c30b505856551d0a6a9,6,14,19
692e777f0117711e1715ca0330fc5d12,12,2,18
139c5ebf7f0e328f495084dac21efc0c,10,16,8
6f38f6871a7440d117a6c57bcb496e13,0,5,19
a1de0248976a3565c5750bd6f909905f,6,14,5
22a68a46d2c511f350791d0e9e2addf9,6,14,5
5689edbf197d4f4cb7eec61e5633ba09,12,1,2
51c7ab16c8418a50ac4daa700c41810e,7,16,17
5c265c5005b0a709396ebc85697f6d64,3,1,18
9deec3604f28ca056346d89a2b906278,7,16,17
b558176459284cdf782f8b4566c06d14,3,1,12
08e433c89f956c9d7fe3e3d16e0d4ffe,5,14,11
9ab4ae0ca3753433c2616733a2e3d589,0,15,17
c06bf166c6f345c9cdf9de8791b9a94e,4,10,3
0393cc57c0ca83c5a1bf380d10b27efa,19,17,5
45878f8d124c1dca4930ed0af4a6ddd4,13,11,14
42d26df765b4076dfb8b621f9e806ca9,10,1,18
b8186c1657b8501fb56a4acae4875625,10,9,19
7bc6c7008173905a7ef96bf7588e0b04,14,12,5
97908061deb0fb9f1bd7d30de653a0d6,15,18,2
0011842782005125ffc748e4ebd6803a,10,8,4
97e326a801715684d39a6c314c4d3421,9,13,10
b05d71b669be885f672e91c2ebd49adf,6,14,5
58da7fefbf1133ff44ac629ca0e231da,10,1,9
23f9c48c55c2ff1f56f215803cef9554,5,19,14
1d3bd00fa4f4f2175a8d0bf7d98bddd1,16,7,2
feb0cedb86df6b651f52ad00a0205794,1,3,18
55ffdeecd631ee5d545c1fd80e5c1336,1,18,3
204a95bf29b7542175ad26e27d5780e0,4,10,15
fbfc2b50c327eb20d4972355a4fcb322,4,10,3
66238f9dc3db8ba57184ca321f11cd83,9,10,13
5739a831f35868283ba5f0dd9c8bbaff,14,6,5
ca3f792839e43d68f1a24678019fb8c8,7,16,17
ed5870fd8b15c69f766544df32a4ff17,1,12,3
0c463e3d179e80024b8577b3b2b452cc,13,11,19
c80c347727ee5b5329e09d3cfbc21c43,2,1,4
67c4f80fb9959f087f25046713f16d9d,4,10,3
5c84ef810d368ea8859881a750cd4969,9,10,13
9afe2d7f5ad404e6cdc844ebe4292034,10,9,19
3930801b3391f52acc9cce3bc467fda6,4,10,1
99a7edecc4f20657e93ac5f42ffa093a,5,11,13
c67423b95b5c28ceb618a20ebdc1c736,1,9,8
bf9dfe8388e51cccc09769de3666844a,13,11,14
f07dd7cf1271d796a43e8e142d0abe6f,19,17,13
59e10b7c7d419887676598f72feccc9d,0,15,1
08b0833f18d00a959987aaf663697ad5,14,17,15
f5a78b0d1f60bc6a1fb4c739ef324c0d,6,14,5
c903cbbf45f73c9c6c28930cf4a6f736,16,7,17
65bcd1318bd8385e41f30a15ce7594d2,16,7,8
c27d4f2e6ea012e3a07258914b1e07c4,13,19,17
69e840d9e0f21922ca5fb5f85c7f5b61,8,14,17
da043441587becd87c8f23c1e0f8d145,2,12,1
e55e22b399e2d28f7bc1990a9141645a,15,0,18
31a56443c5896f9645e71fe9fcc4ce8c,5,14,19
982ca2bce369143e2171222c95ae7079,3,12,1
3ad68733c7c75c83920f61b0a2d7477e,12,1,2
c8c3c485a25e1891a70dc430490ed43a,14,6,5
c8930cd6efaa38115c49e3db83c37720,14,6,5
c24be9acfc794059d464b88e876d0a3a,18,3,14
60af7b8fb45018a8d61f104395916882,9,19,2
3eff6d662725592e4dd39dc80cf6f486,15,0,2
4c95ffd1f7cadcc2a495e3eaa2bba553,7,16,6
7e3b37e18ea776b76ea51ad6f5683aba,5,14,19
158786c1ca2e88346fee853066cdac65,9,19,17
1a0f01edfc36acd253184f29be30c664,10,4,19
25ddcbf9159ec0a725592b7bf2df2d09,16,7,5
21c3efe6ee78e94b033c3c94b8a5fc8a,2,12,3
91c6a58b6fa79d6aecbf893860c84005,7,16,17
b5fd1a86f7537916c9d01ee4dcc10666,4,10,1
b0ef4fd56dbca6812969ab506d74874d,13,11,9
b21ab50399130a5773843734d4ca2f35,19,5,17
3a7e536b526d96c89e044dad21d39a76,13,14,11
ddb8faa0e6525f9a644e7c5f36a1670b,17,11,6
eef4aa7f016b104e1bb60c76596cba48,12,1,18
5070e7f1df8667c00dc9903537e630c0,17,15,2
2bdde5166eafb08b41437a96469dc775,10,9,16
517486a80e6e97565f0b247fdfc996c1,0,19,11
d4b119e9893b214eb32be76c8f7d5a60,0,19,15
88042818e32337a52446824b81f45933,9,10,17
320f6040a9aaac12b3f4577f483b4cf4,16,6,14
dbeb617a47bb3a567643eac06ad2028d,5,14,8
bfb047a66dac46e868039695f53e3496,19,17,5
36cd83666772587161f83f5410610b71,12,2,3
b8d013a4717aa9fd94fea55bc92c2802,18,19,5
80da642decf9c39b74558585bcb4aa6f,16,7,10
0600ffcf918a1cc0a038f318ddcf5eaa,4,10,17
8c54e179cd8a764804868596860ce07e,7,16,17
0649567cd54a3f45bc9ea55745d9890f,3,1,12
e0d2b78ce0242cab254795fa868138ce,4,10,17
5aede33771cc4eb5e2ff0aac526902b8,14,6,17
b967bd915ea9f0266bc3773cc52817ff,5,8,19
4d2a2cbd9030c548cfdf99ac386373c2,10,9,4
8cd117d5462e718fc50bf158afa06cef,10,9,3
3017d5fd528feb66e64659387c74da90,14,6,8
d0f5edca1c94a5adcb48de0391ff9076,10,3,9
644b86fe9e591e04ef9c2328c36251da,18,19,2
700b75c0ede6dba407389504c5210647,5,19,14
392063d2d0290406ea20af703df26f9d,2,8,3
8faef4d6d6f6c4257259de8babf355a3,7,16,5
7b27ccf0537d69f050d1dfbdc1718ac8,9,18,10
ad19843d17592247c108abbe29925fc4,18,19,2
7d581b7e18173970f45e3ea9e43b6bbc,10,9,4
be14e76fa34efeaf180efc6a70ff514f,18,19,17
d81505b5c418e43b0ac82a3eac39d095,15,18,12
267b5bc6965e61a738e6c0db6d771b31,0,15,11
ebae7fc1adb4cd3c7fdf07c7dbf0522f,1,3,12
02f6222dc2d48053e33f90beaed5a908,4,10,3
8b720b321547a789458b0bc9e60984c6,8,10,14
f8526d98f271d5d8f75d05174b13511d,18,8,2
41eed522b3e20bd2b01b14c2adc6f2c4,5,19,8
b039a5d1245979c86cd171a50e25cf57,19,8,17
aef2bd5ca6b3752ecb1279839790eaf6,8,9,18
0985b55834c1a6f29114763305825ee1,15,12,2
68a09a0ff7d089e50fa67cdbdd005d81,13,5,14
a3708157dadc06c1f7df4d8d3286c533,19,17,5
f4546733f07d172d78a797bf74f09918,7,16,18
3ba73fedf64116db15d0e1d22b80d467,1,18,3
67838703a2b019aeab02e22d48bc5b61,14,6,5
84d506520441c6a4ae694e2e59540412,12,2,8
da852c29fa15e69310655e099e721fac,17,11,14
af90d52c139a5613d70675be24eda8ce,10,16,9
a8a301cd417bb073db543646cd0a5cea,0,15,14
e9e663770a7d3db8c27ae61d8a0ce292,5,19,14
7c039b60464b5df36a2cab4b072c84d9,10,9,3
2c0d8d4ff302b55eaa7a423f50931827,6,14,5
93c86f542a251850b924a8c6a7dfaaac,19,5,17
eed6de0d10b0f63d83a6dd4d95a74f7e,2,15,3
1072eb93f0b9b20e13e7be74e948831f,19,17,5
5bfe7068b8c4494f0bbf22d3b1101b91,6,14,5
d52772a225016255ae62a450a82e209e,6,14,17
b07c839fbfca2ac469e77213d31b7cbd,6,5,14
3979f3017f4668c1cd9fb4a3ad15343b,4,10,1
dda260138f429cbe94e1e5306a297f4e,18,2,15
d96400b070adec92b2c85ec363f51f16,12,1,2
00e1b935a100cb0dae7dd00acf379c41,12,1,18
472703acddb63ca3e1a463bd9461ae3f,2,15,18
41fe1b76eff516f176c29dce6c9312d8,8,18,11
ebeb28b89465be27618f2341461274ca,19,5,17
985bea9fb5bf6c27aa6bbc26407eb8c4,1,12,3
724cdc79594149df2cffe61efa3cb242,3,2,15
5beec6560581c4d003ce84d8ebfe3dfb,18,15,2
3b72897026d4e45caf5f5b44cb01eeaa,7,16,1
8d52ee4dd5d218ff12952d50bd4454b0,10,18,1
9aa0c1fc3e96958d019968cb279bea70,4,10,17
83bdcccbcb60dcdc8eed8de084359c65,4,3,1
95745dbab1be6e24161db49cbe1b23f6,4,10,3
c8fc67f5fb7f40dfced4ec607c854942,8,10,18
4780a6dc12bf539b4beb5b57ae0ed72b,5,14,19
140fd95cba0d3c6b187cfc704e302946,17,19,5
3fdb5c5c199ed01cd8fc499139536f92,12,2,1
a989025d5ba6392788ece069ed2b4a86,16,7,8
f2fcc28d91a0bcf56d7c0f51dcf82d35,18,12,17
370ee664e14f9ba13ac99ca837365ba7,9,3,19
548f0d06b16bfc672bc270a84f90fd10,10,9,3
7138034ed8071a3b599d43e6b94c5c28,16,7,5
0cd4b894a12298c8797eb6a697465a28,2,15,18
08b9e251b3b65828d67d2d650bf82620,2,3,15
9d0913581766060baaa716ba4cd34a2f,8,18,17
09b70294700061c2531b8f2be33fd367,13,15,11
1e213dfbf4542cab2b4d06e824066816,2,15,3
a8549768bce2b5f14d74edf1c85b5850,18,17,19
132fd67445bc3423fdd4a27f0888ae08,18,19,17
1761790ac4d116946c5569fc83f94613,13,11,5
e4df75cfb61a93cbfc4fd90256775b89,15,0,12
51cf73fec6124fbd2f3e01de5fbb696b,7,16,2
a08ab5c8f7cc27dd0a5bc7fc67fea527,19,5,12
6ced0a94ab26266d055e9bc5f0ee2795,12,1,3
2716ca864e18977b11ec86efaa2ca684,11,5,19
2fed6d657f80509722d3a4f1523c4099,18,19,15
04cd915bdd126fe4a48a71540796ae58,2,18,3
f989ae410a970637e9ec073cccf11407,19,5,9
024695589e49ddb92f9db2c841656881,1,3,12
d593f149d7dcee853b4fcc531d90c0b6,13,11,17
8d7dee1444ae668124c9f1942f42d188,2,18,3
2a33e10ac070a64a7953bd58c97563e0,8,18,2
47bb5e788c027ba6f0ad8436a3e2475e,6,14,3
0e659d12cabb497791515facbb50ce9b,15,0,17
78e90772a3beadf13f5d57ecf6440cb4,1,15,3
4c4377bb89a3f63cae7558eefa649a5c,16,7,8
8ff8caf6afa00314faed32e3cfe9565e,15,0,2
c8d07efeb6399672208f78225388d97a,4,10,3
02b9223e7877e61f5195914c5baab562,11,13,14
3011cd925e39464505272d02cfcd4c09,7,16,19
94b1e6094b1ab359de97e4e6be1b409f,6,5,14
6f16665b5b2d148f704377fae234bfd6,18,15,2
820a16042813ac32444f15b086bde84f,12,1,3
ed8c98400d98fa7d7c9b1950d935f335,14,6,5
0624f044cdd3073b9eb8d443dc82d82d,12,2,18
1b4ba2012b967a8ac828dcccb3ce11be,0,2,19
747eacc232479df720c6034fb5be502e,17,14,5
5a25692e3d10e538523d47472c92a8a8,16,7,10
36a222e691befee8bd494e9dc662b915,2,3,15
b4fea0821f4c5b14f2d5efcfc3f34715,4,17,10
e1ea383680ca3a5ceec298184e363d0f,18,19,17
5c328e4e044e97124e2c1f5c35a77e79,9,10,12
100262908be04b88dadb82ec3e5e7aed,12,1,2
4ce97b7a7f4045403ab921feb161ba5e,14,6,17
500b5190cefa18cfea023be8cb31b1bd,7,16,10
a9aec3142f58bf58e66fd32c68ec0943,18,17,2
c24f7149c4309e51f30986b9717731dd,10,16,9
84409cea23e9eec2e6605a2c631b4579,19,8,17
030f701915c21ff644e4858d37f7fbc6,19,17,5
b28b6f422bec78aefd9a5c4c5d17b49f,2,18,3
026934b9d1db78a935b414d8dd602dd0,6,17,5
7460afcf2c7b78074c053da0cfb4547b,10,9,16
74d260c092aa5eb06899e0de93534baa,4,10,12
1a8d4b461865cb6001342f5ca6a8666a,8,5,11
06bcbb1f0cf5caf1f110166513d3b09b,6,14,2
d037ec653be71119b034ca3c74c287de,17,19,10
8100102d906ec34028b8e24b63acb7d3,16,7,10
357d3e06a2e1c761b172ad8caa4e5b4f,7,16,14
5f2608f1bcfe91e6d0eee35dae458ecf,17,14,11
25eb030ed2b14eccc442145e9910b653,4,17,10
af40822cd2aa2a7bfbfa89f13a689619,17,8,19
6f1f9ff1df0dc388da6ba36b805fa673,17,19,5
eeb732a5a120e25c640e5cceee3c5587,2,3,15
b9a0680d79181bf6c82819bee376995a,11,14,5
4f558436baec354fc5ac8ea623269008,9,13,18
45a2a945a5a487a63005adf461c33e19,4,10,18
a040d145428e1cbcbbc8b6584b7fdf8c,5,19,14
c9ebcb2479617fb66fdf7ea73c647fb6,15,18,0
1438b4dca1030db2573d54f1c4540581,4,10,3
a1645064304a199cce371d9b81fe964a,0,5,19
0731de6968f1fc41531ca128ccb4dcab,7,14,17
9a5c48594085cf6bc0d645a42c3123fb,0,11,15
4129cd3daea687632debd981ff3eba55,5,19,14
bb13790c8ff0c7595f108f4bbd6588f1,10,9,3
91cc010637ed354ab0dc3081f3bdd237,10,1,3
42e0013af6fa24abdb4cd224c99b4753,4,10,13
098c47af070ee5f95b85a76b5847ba65,3,12,2
9479bc007f174d93c1fb1bfb0538f036,1,3,12
c1551540867b7408b13c55925f827cc2,16,7,12
3bf1e541818559ea5bf939523e8f5971,8,17,7
0896a1183c7a7d53730f685045a61707,5,19,14
afb172cbed409ca9eb503d34b48908c9,7,16,8
7d871479234b92361f84563783317aa9,10,9,16
20c2f471a315dcd09bf68945df7085a7,7,16,17
b63dbc66860e8d1e7192e8eae4281aa9,17,2,9
c55ebbb8e6cb1499528396810351b227,7,16,5
e841fcacf7bf16eb81d64a5dca7bc126,17,19,11
b406ae8335b8db0bfb79fc4c30809fd6,10,16,8
c26eb4598d2256677ff3e41d7cd4a469,19,8,17
2fc13932e0f9b7f969edbb56a4dd82e1,0,17,15
3dd8e55db78bf0b69e68b7e863ffc397,14,6,5
fcd0be9471bbc5b497e397d2b723f97c,4,10,0
a8e79d45a982445cc813ecdb04f6290d,12,1,18
82be0b8f4f95f2e230dcd726c9055cb0,5,8,14
2f89947bdc2dd0b78c5499164a43b50c,2,8,18
2ec1a67d351a66f1344394198ecfff88,5,19,7
b4931695b1478502ae11637592f2bb17,0,19,5
1ff33bb9580f092421e2d9db1bfc754a,16,7,17
b01c22f506576e0e106daefd1b4304e0,2,3,12
e9f1a8b1f64fd244a99e320866539ca8,14,5,6
455c166b615b714d853e355f681af9c4,4,10,2
6aa600db7db0c7b5a094cf30d6a8bcb8,6,14,5
03eca359342014987973ddf6b310dc23,8,18,11
48187e49dfbf1f035164ca97b1853ff0,0,19,16
985bfb1ff280f05e7193832eed79044a,7,17,16
4e4fe773ba47fe3a2199dfe35497680c,5,19,7
7108d2e1b38bd064d6a6de159c2fa7de,17,5,19
af12bfab9d51a82aec0019a08ea0a42f,6,14,17
92c04ace75c175b30bbe1de54f2d363a,12,6,2
ac67d49bfeff682bd4b72536f63d0edf,6,14,5
9575d2b0a49e2e23ae6d83c93f444c84,10,16,19
51ee1f4a63b75ed1be8fd988fdfdf9c3,8,9,2
d8864d7c29e6391d5bf3febee53b8341,18,2,6
12d0389df501048e8a8187b746071921,2,15,3
d02064e3c9d954a0c9532500b17d4673,18,19,2
bb09f29e523b3ab5774c781f724afc17,10,16,19
daf725bda753586fab5fee909d743e2f,17,14,5
94e7f2e3cbeab730f96d2f775ac217ac,1,12,2
3421a489cb80cf004f2f42380b1fb84d,17,19,6
121b29639373f9aa1793b5dad08179de,12,15,2
9eb2489ed2dd3e8141b6bab87c013173,15,0,13
e74453fbc61c488eeb4d771e457a6c0a,17,19,7
faf0d21d77f28de3e057e5a36e9d1384,19,17,8
185b55752d90a5bfdf6587ec0d45c038,6,14,5
e4e3f902f18595df888f9b6f21466279,17,19,14
ce7f18e654db65c3cfce06722c13abed,19,18,5
cdf43ab9f6c48e50a4ca664b4ac32e28,18,17,2
0eff1190ea69428e1e541afa5bf83396,5,14,19
9ef8fc47651d5ec028198efdb89c9ce3,1,3,12
93abdcbd1a0e389c35e4bc2f9d0a4180,4,10,3
72bc826ec5790350cd3d9f55b9be375b,2,18,15
684e4a444494d07edfed9eeb4eb68e18,17,14,13
975f6e6381dcb5da03a8ff06b9ba891c,17,7,12
f6e87ecffca8bacbeaa0c636f975e963,5,14,19
13724425e1515f60ae6258c8e9e33e1f,14,5,6
b2901040ab550d1d40ba62ab60060a05,13,9,1
7f06e453d9b29cc5c5c67056bd9edbaa,1,15,18
e7eb9f5f18a8ab13c33bcbbe18d8bc8e,18,2,15
137bd583d6e02bac884404048672e131,2,12,3
8d2968066d013040ac9de96c55b7abbf,16,7,10
44bfee55a08f1b0d07e0a9df03b3b6e6,8,10,16
41396756179a6ad04c61cde336396a88,1,12,3
2abe4ec20e1faf1829279730fb5c1b88,7,14,16
ae6f33476ee88620beac6c8992ea08bf,8,10,14
0aa983b6cd81a75417064cc6f2eba844,9,13,10
fc5187971421bf6a14b6ee79a59cbbe5,5,14,13
8e018b64a41731754f299ef5e8540bd4,18,2,19
05efaef761cfbf3b49330b3a3924be65,4,17,12
fe892fdbbd66db6471d81f8b49be8ecc,17,14,19
740b981bc49eeae9e028daab91fd9f66,3,12,15
56c1c84a7fed34435bc930f5e07bbab0,13,17,11
1ea788d694f41c0c8ef8d3a699ec1d2d,6,14,5
f5e6cf5bdb937c81fd3e25ad716f7434,7,16,17
26f767fc166403ad3851d9b28554322c,4,10,1
ccc52f17130dc9b81fe8bb0a64cecf3f,4,10,3
933de316c67317205a789621ef446ab8,10,3,9
9b28b1879b9564c37e93c0d02e6d2521,15,0,18
6d542e1a65cf9445748da90d2f145c84,8,2,18
20aac7185de7f9bef55dcd78bbffd7c2,1,3,2
34fde5f2ae20f2f84a93c5ddab7cff6a,18,17,19
7cca909b83280608b9dab7840566d969,4,10,17
3bd86558cc3feea5181d1139410228f6,17,6,14
d10c6f25bfe7978d55f94cdfa0cb98be,1,3,12
c74a5ff3d83accfd9eb3e172f352c1d2,19,5,8
dc9a728bb21c81d3a59a5496139f2e4f,4,10,12
ec67b096fa85e23acfda9d699da741d4,19,5,17
8a34cfe9940089762eec0f512452eb51,8,16,7
8fa455d4203cd50a553312d8da17288a,16,7,10
a72ac99bee04b32d8dc9e81dbc18cc62,8,18,14
91179a9c17c8e5903d144ae142f84f2c,10,9,3
7fe4d29072af7c011393118b6d02e61e,6,14,5
64857705efc5672ae641b4f13a350e8e,7,16,6
0d4ab54222615994d80c351ede7597ee,19,17,3
177b4ea6d7aecd5dd5a502a2cb33a810,3,1,12
3cdd8aa6a1fdb33e683dff300b491c9c,7,16,2
6c85d72f701037c0a44332a8a94a5384,2,12,1
8135e39949d85c0ef10ad251d59df203,0,19,15
eb68dd40e2543c8e383063362a2d45c9,6,5,14
620404335126543537755c282f34af3e,16,7,19
ad60aca46e82d900a8c806d8433bdf1e,7,16,18
ff2da9742f82f6ad16618138da82a500,4,10,3
d8837745b498cbac48394dc2553a038c,10,9,1
7c0fbb4a0f59f1fc08a5f93bf7c9884e,18,2,8
e6072b5794fc81f175a6158a6dc5deba,13,11,5
bd35cea54e3c52738ff731ce4c353d29,4,15,18
6128f5da7b49ef2dd50b5cf50cd9fb8a,5,14,11
6b9e2a3a60244b9b44da7ba9408665a6,6,14,19
fbf0d963bab44d4dcbf074a49555fff7,7,16,5
f749ff8d7c858e76b006ae53c6c7e5ed,18,19,8
77b8e0587534be558c51b24e2a5d8e1a,19,5,14
fea4dc4ea1e372bd194e8193ba2c5e65,12,1,18
0733dc7f6869f629f1b7488981aeb105,6,14,5
76d49cea86424cb0a7828e931e722393,2,18,3
8d837f872c039075e9a3bab787afac33,16,7,8
fa1e761be93683ebfa9d09f6b42942ad,7,19,13
51735493576e9ae037df62481c9623a7,0,15,3
b9460237ebb7f3da6177f2b0c37210eb,16,17,7
fc4845534101be668ceab904ccc2ca3a,2,17,15
5bc5053437f6dbc5fce6853c74324b03,19,17,5
c5dec3edf7e634d37f2174c6fb5be3bc,10,3,18
b7f9684655878880f46d44e7447302e6,17,19,8
4b62e68bf3c443197c8bff99e1cedd10,17,14,8
c1af876c59605436c5b6d4570f4ff81f,12,3,2
ddab0c8d2db7da687dde261b1ea83166,19,17,5
97123a67dbaf92ad6657a8abf92613c6,15,2,0
159e9d100a2d8f2e92bc0ed21dc7ba41,15,0,18
65170d71c71a2527ffa8ce585096e6aa,12,1,18
51a26efa033e922569b5283779965719,14,17,5
6a7ddc0175462cf3375660bdd4dbcd91,10,3,1
fbd0ca7cdb1e03fab4b3b3a997a3e584,10,14,9
5a0e8e0c4f4ec7795c93616fa542f5a7,10,9,1
c31ad74523d38d03e93401715bb8aa3b,4,17,2
90d70f6470a6829c54e8c0c35bd776b1,3,1,15
71f1466731b0ef678dd17c6e65cf8d0d,6,14,17
85e4e4931fe956c643b4c3d81c6f4726,1,12,3
09912f5d29ee69a80b7eba88b1771444,0,15,5
e89cb452cb29f19441def2cea6c41c40,10,4,9
d5881e994403d182fee197709ac965c9,0,3,1
e893757ff5f9271fbc633878f784dd04,3,15,13
ce0d663dc3dbb7dbd6afb26ab8b752dc,15,0,2
69fc0bedd748e62cf29cd8aebb29757f,13,11,5
166476fa7991331441219ef8b9b94104,10,9,1
549ec9e2dda7d65e36087cbb86a7658d,17,6,7
661ee7d511a2368e01e8a107c0503f3f,2,3,15
e7fdd4fae537071c84d842ba12f8554f,19,5,17
35c62f24edb27d3161751b7dc4e62a65,1,3,12
023c80414db8c652e682d253fccdc314,4,10,17
bfad4f2d23e7963cd77e0199d1a44939,4,13,10
6c576a8e88d7ccae65cda2cc307f7b39,17,19,5
2ddf90127a9555c3c10bbc8a59b5bda5,0,17,9
1a930dabd4b627351a3ca77b6cadd1dc,5,14,19
7936cb931c72d667652fded7f259570f,5,7,14
7ec9d048a502c96f0a4e4fcf6bd35748,2,12,3
a9bbb45e68ddd7d5f6d9c14a3a811416,13,11,17
11a7505c65a4d0c21bf9b174dfe7243c,15,2,0
722bf614e9e395d9a57b090f6267e187,0,19,15
e0af01ad92995d762fc4b06e7c149418,17,19,1
ac46f3e195678b6c4d9a40f24bd35530,8,10,18
4de25f285ce4c9094a65c10fdc87067e,10,19,16
08babc7645245c3fbf580606b3f2225f,7,16,18
42d01e66c605da52711b29bd148f031f,12,1,2
b143838691404723a63783005fea75db,7,16,17
5c904608133204eeb7371bf79f7fe965,16,7,18
6d9e9b72524ecadcb61915a17a910f72,10,3,16
ae6ed704bca607c024dbdf3ac0e756d7,16,7,10
0e26c9353e7b32d76302bec6eb25ec84,8,18,10
eb363a0bcb39f6155fe755d274785e89,6,14,5
831c23b9b918876877d7bbb2697f4a7e,18,19,17
5c011525087f49036ff1f866f44f0b0c,6,14,5
132c1b38de3aa6d8cc15c40c44a10dd3,5,19,14
96ad193775afd8f6b6161c772093de7e,6,14,5
496575c3d5597853dbc913d7bed5e47e,12,1,3
449da8570c12cea9e81010c19564dafd,0,5,19
a3076a6f72c838a65b5ddd8f837d7308,14,5,6
9f47dbf82c83fef4f5572e85769ff7d4,5,7,16
3a1a49baf43e4b62a312296dd96ef225,1,3,2
2e42821ff593ed1ba7df5467c7b76f82,1,3,4
b80ee3d0297b2e8a5be839a9e332032c,19,17,8
601a072951196e0de40ad3a807c394cc,7,16,17
32ed7289f2cd9b9958bc413e38cd2675,16,7,2
1e49978b4a312a132dbb2b77a82b9165,10,16,9
f3ea509b9d5ada91bf3fafaa9321a8b5,16,7,17
7080a1ad6f87a6272d08c690600e2124,8,11,14
cae622b71597faa4c45e472676a29b3c,13,11,17
aa819119956f6428bc8717ffe10fa94c,2,18,15
81c52641ed0e59af2d9f12c4f2a2838d,6,14,5
b02971ea9a3d8d0fa2e9609717c1a256,4,10,17
fee2044682662e334174457ad694b050,0,5,15
b474ae1b6596b89303f7f18271f5f195,13,11,14
2c3a01d58b110fdb4a8caa7684cc4dbb,13,11,5
d33796ae7713897c1c49feea6a73b84a,10,4,9
6a65ce090a3fb9962f1872e24adaa9a9,0,15,11
42f1423c03e0d175120997fc46a41c31,14,6,5
2e7e8990c579be49ba137714e69bc2ae,2,18,3
99a4b107e2b927aa4fb7071a2846fdeb,4,3,13
4afebeacf9dddb24b7d9675a956c8e0b,7,16,14
d89a835b0a7d0a94fc3942213ba486c9,3,14,15
5a8801fca4e9ab33db7ea93c96151ce8,19,5,17
bd6a7e3592138a54e08b24fb7f486c5f,15,14,12
21a5d8948cbce49c1af98cee4e66bd00,15,18,8
744f8d71d66872181f082c6d314bcd9c,15,17,13
88a12415b7be9aef408403d034f67c2e,0,15,19
ecc3c7676f0c9ae51c7fe407850855eb,16,7,2
182d03816996e29653324f838fd75ea6,17,19,13
5c5676ca07086277de10bff27461217a,19,3,11
d80f091557d75877c814f8dc0ed28e0e,15,0,18
9e736efff63cf085746cffd522ee1090,3,12,2
8d17ff335dd0dfe187077a9e2b4522c7,9,10,18
321fbddab0f7a78c7ee25f27fdd342d5,4,10,17
a75bc9bf017b38783edc268ea40c5d90,18,19,17
563de60a4ad698dd10cee9232099e4c5,4,10,3
